n units 500,n units 500 L_est,n units 1000,n units 1000 L_est,n units 2000,n units 2000 L_est,n units 3000,n units 3000 L_est,n units 4000,n units 4000 L_est,n units 5000,n units 5000 L_est,True Effect
0.537608203753558,"(0.1930357564661232, 3.3997287706058414, 0.732338264687105)",0.48890976783655,"(0.20228670757112907, 3.797072108570791, 0.7304671957252524)",0.4061181080738642,"(0.363046437763189, 3.63046437863189, 0.7617033564081878)",0.45848746925345524,"(0.35597193141110994, 3.5597193151110997, 0.6398711862981142)",0.46977558760522936,"(0.26429906017244287, 3.642173159863733, 0.5718134131907644)",0.44013109700397746,"(0.12647787471785074, 3.353974202700929, 0.7152864421495336)",0.4279034
0.40155817663095583,"(-0.12040244228053791, 2.8952847665337336, 0.988983837907885)",0.5226918790253218,"(0.38388788472148966, 3.8388788482148968, 0.7360537502992069)",0.407623334916869,"(-0.3975677145641103, 3.975677146641103, 0.7110659981290129)",0.49247391023186377,"(0.2730399555625811, 3.292562814352718, 0.6796004172935554)",0.381123152112752,"(0.009193894832853506, 3.3304580839457554, 0.600888105630902)",0.4301619990989387,"(0.1520131624614129, 3.5810245522200437, 0.6975922533402621)",0.4279034
0.31863216684054346,"(-0.10160727133098284, 3.280576077001905, 0.5483406404210615)",0.3711181934680297,"(0.34146354808583235, 3.4146354818583236, 0.8064781197962148)",0.42154346670099213,"(0.24459213241900415, 3.5221687888033926, 0.598570834160645)",0.4116849168781971,"(0.33239190518549255, 3.323919052854926, 0.7097743381033251)",0.35720193271363104,"(0.34310730933825695, 3.43107309438257, 0.5575384152542071)",0.4039674601246836,"(0.15855485658615337, 3.680726885513606, 0.6978769616056044)",0.4279034
0.5405005973094904,"(0.3314090113087888, 3.3140901140878882, 0.6216882472120029)",0.3373372549494326,"(0.3200431820357269, 3.2004318213572693, 0.6828586620564553)",0.4250261804158039,"(0.3163049218520832, 3.4494626339262933, 0.7420395697569302)",0.4574584120367931,"(0.3768818264475323, 3.7688182654753235, 0.6848261131910105)",0.401732591088313,"(0.30797495593554697, 3.4647969814787496, 0.6935475626477773)",0.39596629674185124,"(-0.02576422532620622, 3.5159078213497006, 0.6584757018701354)",0.4279034
0.3038217212299175,"(0.31268668534385563, 3.1268668544385565, 0.8325671340895595)",0.41884021534325794,"(0.3467432098571008, 3.467432099571008, 0.7399893599615313)",0.4181698456825732,"(0.13755395140724075, 3.442002042227401, 0.8207816303613384)",0.4441249395885642,"(0.3460034722697233, 3.460034723697233, 0.708951054423924)",0.4085042849685633,"(0.2535949821092905, 3.753745844629579, 0.6108527202158575)",0.4127304411034929,"(-0.05934499898058814, 3.4436772893623946, 0.6776655773310128)",0.4279034
0.5646137751752655,"(0.35930082544929703, 3.5930082554929705, 0.6866507033417262)",0.5411886956006209,"(0.17025783834690833, 3.6444145634152973, 0.8445436718865564)",0.4906519786202326,"(0.1641512905721239, 3.8770454156752234, 0.6059932810644472)",0.4597374647210576,"(0.21925223308572364, 3.6845312702419717, 0.6803602326787359)",0.4554035423733354,"(0.08654783462609535, 3.514465977685537, 0.7077658736515343)",0.44983259949433374,"(0.1414964499880961, 3.4459720109044474, 0.7169416691653306)",0.4279034
0.4526193935346601,"(0.09799967035578741, 3.189251407815837, 0.8555836654204942)",0.5787522010095991,"(0.34701489917691414, 3.4701489927691416, 0.7649480485655008)",0.40369985845421935,"(-0.16208817018825306, 3.6599564134833766, 0.678127362137423)",0.3930177130891425,"(0.35051719837679723, 3.5051719847679723, 0.6358409856097029)",0.4413191905472368,"(0.13704742215523366, 3.4826334789745323, 0.6740148242001255)",0.4618915787156772,"(0.05375269800511367, 3.618895287716488, 0.6440722882203579)",0.4279034
0.5142116956155777,"(-0.1605016616529805, 3.104860561496012, 0.7444771585079052)",0.5704067755286816,"(0.35691348648887833, 3.6813981838818606, 0.7211813357057302)",0.44767281807295156,"(0.34213022831773976, 3.5651052011919013, 0.6941495128510996)",0.4214235259089656,"(0.1483612957696357, 3.6134679467666397, 0.7471510383117651)",0.3870752985706259,"(0.024423400385034513, 3.633952697371021, 0.6512411029809478)",0.4178388994693748,"(0.28768713533395285, 3.5561663542548594, 0.6766602798899152)",0.4279034
0.5991673887342596,"(-0.3473130951606062, 3.4731309526060623, 0.5413060104339177)",0.4285937941926906,"(0.32786852923721904, 3.2786852933721904, 0.6295110462906917)",0.3537278087244057,"(-0.1252204394222654, 3.3216973105752583, 0.7612924989967492)",0.47164864157277514,"(0.3473583591226745, 3.473583592226745, 0.7390217140699059)",0.44859625431925393,"(0.2430740098371749, 3.506023587361625, 0.8043316806073838)",0.4328026165861627,"(0.1725962100281613, 3.3244215396836188, 0.679222416004912)",0.4279034
0.4829012801102669,"(0.14027289766530188, 3.170981962155153, 0.7598924772719045)",0.45598179824046375,"(0.37765360800597675, 3.7765360810597675, 0.9076895715386859)",0.42706157983125864,"(0.17698559102292488, 3.6072777575118833, 0.5473630254183057)",0.4328449315440587,"(0.30180292028766403, 3.7922029710076424, 0.7114008515518195)",0.45193589322825484,"(0.3514982620140804, 3.5149826211408044, 0.6182380838116728)",0.4472288040430587,"(0.24242400403502104, 3.5122639487188576, 0.6710831326313287)",0.4279034
0.4160038986150407,"(-0.0220400484677248, 2.916188605192078, 0.6664607361290552)",0.4601616427398221,"(0.29155945689463697, 3.7102717062700794, 0.6829797975357231)",0.447887915723964,"(0.17014477204316825, 3.2819169681046447, 0.9008621346596011)",0.313829250530809,"(0.33549238203389214, 3.3549238213389216, 0.6712811529669204)",0.4505269825793801,"(0.3402506049624823, 3.4515097796375107, 0.6759340920934985)",0.42709746317367814,"(0.17514532954645967, 3.573683167184953, 0.7118206168960614)",0.4279034
0.3866497181798727,"(-0.23232684136166967, 3.3848469791065825, 0.7718232852261248)",0.291300814078638,"(0.290266514338987, 3.354530841462459, 0.7883520898538333)",0.4364059863781107,"(0.3709588184707334, 3.7095881857073345, 0.8218255451556301)",0.3942815181445123,"(0.16836505063993307, 3.330467903805634, 0.7800345307760317)",0.39786524498268894,"(0.15846554379959665, 3.4424299328755357, 0.6902900651459928)",0.4716925165783166,"(0.3308586450005643, 3.4063879284185763, 0.6629988851556239)",0.4279034
0.44784785843071984,"(-0.22237829042174437, 3.2843594165091283, 0.7338636100010254)",0.36163266306872366,"(0.08994700335357604, 3.4551441390443562, 0.7462359681935711)",0.34809456838504554,"(0.36269639700339235, 3.6269639710339234, 0.76111149885979)",0.34738053458193696,"(0.3297495719601619, 3.790873269275396, 0.69144775438691)",0.44894653364002407,"(0.3110393767405305, 3.29888241837244, 0.6354217827252916)",0.39814057130059294,"(0.10115659630104888, 3.4629697420227643, 0.7032719805968217)",0.4279034
0.43786444858452916,"(0.29837073029330663, 2.9837073039330666, 0.7916329744995444)",0.48109511456642967,"(0.3301350338618528, 3.3013503396185278, 0.6667547526145251)",0.5197335557881597,"(0.1120385106021241, 3.2828162262950484, 0.6709816772587766)",0.3778652870151122,"(-0.15092263016521806, 3.4761193528500316, 0.723935182637799)",0.4265750634333875,"(0.22054319719929347, 3.635626565986822, 0.6339446000595174)",0.41404967525120223,"(0.15218506260418835, 3.371450353775146, 0.6858011840136171)",0.4279034
0.34080032551152095,"(0.3235746182799104, 3.235746183799104, 0.661497062403028)",0.37682465104675095,"(0.3759737694322812, 3.759737695322812, 0.7463649293404461)",0.3501731190072892,"(0.3513612725307863, 3.513612726307863, 0.7599546121097952)",0.36020212601284274,"(0.3454176843236004, 3.4541768442360046, 0.758816355550466)",0.4742553235786797,"(0.0320978976540677, 3.65975138332086, 0.7342964647523039)",0.42814178553787796,"(0.20388563547470417, 3.3135893102443714, 0.6622364082011549)",0.4279034
0.5267258520464274,"(-0.019385942544407026, 3.358045242779983, 0.6906328315141836)",0.49064670557377765,"(0.3166434997828733, 3.674020447388683, 0.5847833360040636)",0.42216340954070625,"(0.37012022153261065, 3.7012022163261067, 0.7574960908590815)",0.5042561441670413,"(0.24396680620039665, 3.485588292734814, 0.7587025945926507)",0.4059819232862887,"(0.3638457739875227, 3.638457740875227, 0.6697001739309566)",0.3698389645305148,"(0.0010577893853810204, 3.3735056721821093, 0.7239032342672647)",0.4279034
0.23598483417198265,"(-0.04389685137094804, 3.3340228714302427, 0.712957168022817)",0.5872890379050462,"(-0.007443290129115547, 3.6279853572269243, 0.8496713928298867)",0.3032526510473841,"(0.0203917957072531, 3.6864013753701315, 0.6874045720608286)",0.48141975651911234,"(0.34133596424287177, 3.4133596434287177, 0.7199375994328573)",0.39458632796044496,"(0.30333988011884994, 3.4642432437915023, 0.7186515759689842)",0.40735510650269396,"(0.12791559907910235, 3.4136135555591913, 0.7073728766370663)",0.4279034
0.3876696697970035,"(0.29811610567190183, 2.981161057719018, 0.6654116276231768)",0.33404510367469165,"(-0.20527734448632448, 3.3812091419321195, 0.7716435539477359)",0.45955726704488575,"(0.2634863159475354, 3.80959849457017, 0.664945468391248)",0.41566933905113407,"(0.3082976856486019, 3.5753123326149168, 0.8422318219991125)",0.3834136295818721,"(0.23545707952536685, 3.296178562502966, 0.710113492227259)",0.38935916580384916,"(0.3216246438099925, 3.6383229586453254, 0.6494479256225388)",0.4279034
0.47877480545535384,"(0.07431196799335361, 3.4413963060199086, 0.7155621036900928)",0.43420678884790165,"(0.3556108962016966, 3.556108963016966, 0.7135600389550486)",0.4025602908404994,"(0.33064199487095475, 3.3527218704872004, 0.6598284445104803)",0.37726355209012935,"(-0.03574695171130374, 3.564767742916636, 0.725582689643259)",0.46055135168537475,"(0.3379626896471405, 3.379626897471405, 0.7211525490232112)",0.36369901481011335,"(0.16781216040285732, 3.5593150144482313, 0.6967242059904942)",0.4279034
0.4285739850495405,"(0.28422476200015034, 3.160430041021014, 0.7355825706055991)",0.3342834403766939,"(0.19626010272948788, 3.793827703183787, 0.6246839721904299)",0.4762341936470426,"(0.33202427565352427, 3.320242757535243, 0.6995515228791895)",0.428989724728265,"(0.08584293813579588, 3.2724826378459855, 0.6477929910641865)",0.392482362099,"(0.1159387917872337, 3.4307657225470716, 0.7178895728047281)",0.47046150385844865,"(-0.02853296236131305, 3.3531370378823855, 0.655795335461179)",0.4279034
0.42534233210694633,"(-0.020163880763540438, 3.6424152948480395, 0.5182205512361545)",0.42077079950119967,"(0.019305084400782727, 3.553495058632761, 0.6366646233985453)",0.39703467574837853,"(0.20615268087922647, 3.622488505683484, 0.7367826628272133)",0.4926736408953309,"(0.10928827799909362, 3.2037046531821347, 0.7064007229109137)",0.409561738954017,"(0.09758902017968209, 3.662474760183836, 0.6794206648840208)",0.46644910914653465,"(0.2972201028420179, 3.6844464478797163, 0.8047372872861974)",0.4279034
0.3488518869347773,"(0.1150599606872432, 3.183230993355694, 0.7098167148092548)",0.2773400881757767,"(0.3254779163878009, 3.4743952631353756, 0.5925526487597256)",0.3537715822417714,"(0.21693880746695607, 3.2709424559769276, 0.8012353887851567)",0.40910801542465325,"(0.1548676509467614, 3.5152422126593232, 0.6760008024026184)",0.3867021450965593,"(0.19862769360302762, 3.405121298971187, 0.7515376576640777)",0.4396707911551843,"(0.07984532811522402, 3.494676346951076, 0.7305858834658202)",0.4279034
0.439952623553226,"(-0.36241609511266676, 3.887273099556437, 0.861773758810647)",0.4539353402039067,"(-0.17560029408829267, 3.4933203255414713, 0.6082188194729246)",0.4603309802384462,"(0.31982932866731784, 3.198293287673178, 0.7522145832485516)",0.4411746092478496,"(0.3544400210714932, 3.5444002117149322, 0.5815309004695858)",0.4755475820317345,"(0.0542729643682632, 3.572114807068796, 0.6942841959319788)",0.4485372231959979,"(0.2088820793784597, 3.5640629582732237, 0.6554590969896719)",0.4279034
0.43595064661417876,"(0.30978472554552333, 3.0978472564552333, 0.8482928804856481)",0.34700629970162844,"(0.35719064838058284, 3.5719064848058286, 0.6274386272716441)",0.38651321731417737,"(0.025926878828719753, 3.379812390739352, 0.6684672781034601)",0.4363681116511157,"(0.1377006830985222, 3.6334436464122333, 0.7267715897712346)",0.4774054908647183,"(0.2710724445151262, 3.440531279687272, 0.7438234201785189)",0.4421209066924681,"(0.13372534917910242, 3.484873335132656, 0.7366566574700889)",0.4279034
0.3533670870426454,"(0.32747129979714273, 3.2747129989714274, 0.6584602326023848)",0.42631725564182804,"(0.35357110135984626, 3.535711014598463, 0.7277699816230625)",0.3910251056250207,"(-0.0962863086129589, 3.3573441564711715, 0.8070373752071165)",0.3109191104182695,"(0.2215948530373252, 3.450807520417286, 0.6381162974422605)",0.3809815700714324,"(0.250420657681045, 3.4419687558911822, 0.7365588750252605)",0.47831550120705346,"(0.10169328954268671, 3.5914516915661947, 0.6370328217283932)",0.4279034
0.36901425048440756,"(-0.07252901321907125, 3.24984653377888, 0.5631389297677895)",0.4199884443322946,"(0.17228974337492756, 3.3259042883278225, 0.7004368653014066)",0.383935873005939,"(0.05880746306171032, 3.21875072224734, 0.6521180638359085)",0.4442029429612459,"(0.30718663067387575, 3.437370833652543, 0.7147741503575974)",0.35196821850314636,"(0.28568938640422226, 3.4550371201524346, 0.704212839905207)",0.4111553854980754,"(0.3641083268155256, 3.641083269155256, 0.6999809321880147)",0.4279034
0.5445265360325975,"(0.34688472330167824, 3.4688472340167826, 0.913008120539614)",0.3877926504195438,"(-0.2422784654481152, 3.3309301037316383, 0.7678246865508204)",0.44784045751186635,"(0.14681457636247064, 3.6246547418396333, 0.6662888293552942)",0.46953648339405124,"(0.3579177893590408, 3.579177894590408, 0.591992086622655)",0.4000814776806342,"(0.05632348543279463, 3.4786142543488805, 0.6499758359840487)",0.4249872959026844,"(0.32469908622946325, 3.4549730691937115, 0.75966177207277)",0.4279034
0.48859396388702264,"(-0.04485839040557948, 2.5851755238895096, 0.7262369346054933)",0.4030789802094228,"(-0.048638296334745285, 3.9422324065685372, 0.85257268375874)",0.34457377275050594,"(0.10872182129378749, 3.45738046882388, 0.7114156048793735)",0.40165722573241286,"(0.32642200123812465, 3.527302245876489, 0.8711146461506722)",0.4798831002798868,"(0.1582271822738145, 3.5332012803605304, 0.6897305713110311)",0.44108179683406723,"(0.356566424793491, 3.56566424893491, 0.6872677468199391)",0.4279034
0.3943111542072944,"(0.43966027404764385, 4.630264101688892, 0.6820072365256976)",0.39008927755691014,"(-0.33871848753502876, 3.3871848763502874, 0.7658009855423608)",0.4542015245487691,"(0.3316323895222531, 3.7921135119819795, 0.6863938727467276)",0.3938630728133644,"(0.18913761138741061, 3.7177689655585726, 0.7761989035842237)",0.367897137882969,"(0.3156811289030211, 3.336169404666634, 0.7090328757431149)",0.4744231894353432,"(0.3198083737806531, 3.6259026508920167, 0.6769569011770374)",0.4279034
0.4922176827231253,"(-0.10669008876441216, 3.1957664521448317, 0.4977695326057256)",0.4227492450909326,"(-0.05162640416573713, 3.3454471020058034, 0.6484651931775841)",0.5124462268645705,"(0.08830127085175299, 3.597426843724175, 0.5417509404690135)",0.39393152298128414,"(0.37866519120905817, 3.786651913090582, 0.6723756185749735)",0.41212987371703796,"(0.22669606895858596, 3.5775994940633957, 0.6928288393666626)",0.3685404756046353,"(0.2917754127449321, 3.452847993486562, 0.7524297491003435)",0.4279034
0.44866986009065773,"(-0.015121237507470643, 2.7166589478101204, 0.687689025654776)",0.303450069116465,"(0.11610823113560335, 3.2470791343456242, 0.5211649777767262)",0.49422444734250215,"(0.22705135856897324, 3.554817910461497, 0.6813105769596547)",0.45788730413517126,"(0.3248828767724946, 3.2488287687249464, 0.7144233982219231)",0.4724305587506798,"(0.15008799083672217, 3.378647651735339, 0.7969487394396444)",0.41045131966095744,"(0.35553975027501666, 3.5553975037501666, 0.7397782047634636)",0.4279034
0.1952274217218053,"(0.3534442599716678, 3.534442600716678, 0.6414281907815064)",0.4485876365259597,"(0.35408474199129875, 3.5408474209129874, 0.712625467562206)",0.516361658094705,"(-0.002109164699474596, 3.680670930137299, 0.62991454195873)",0.44573434241068743,"(0.3275187176635312, 3.6040956488662177, 0.7405884211955869)",0.4205732380695721,"(0.2810624569912033, 3.5116422501861515, 0.7940377521862588)",0.4331860353136203,"(-0.07370700313000406, 3.5122497808379483, 0.6991115193485773)",0.4279034
0.49459743476612217,"(0.34722051355044803, 3.4722051365044804, 0.7732028740330712)",0.4218312633812074,"(-0.12075592021910386, 2.9187272101953226, 0.7378661804560689)",0.39637143268021796,"(0.1403057215017191, 3.633980412954288, 0.7648687294587286)",0.3602493215525672,"(0.08996068739319388, 3.292965341621241, 0.71082943105026)",0.44441044194903284,"(0.1967244726961144, 3.2101410978933975, 0.7186308101284707)",0.38380164076822026,"(0.07757015654953661, 3.5767457191792795, 0.8003463233463655)",0.4279034
0.5391098995566984,"(0.3476735295022222, 3.476735296022222, 0.9251064948552834)",0.3632116501317645,"(0.33964479323515656, 3.3964479333515656, 0.6215579327996561)",0.43688091108040733,"(0.11251348602026168, 3.756230844595577, 0.600213947526658)",0.40223317984018175,"(0.08631881730488933, 3.315780183581289, 0.7187379214055075)",0.4028780399657147,"(0.10432385318656998, 3.421489264086395, 0.705933899515661)",0.40622761353071624,"(0.04510947925777595, 3.4395249646342827, 0.7764743449482338)",0.4279034
0.32805834699654646,"(0.268453400269953, 3.0990407360731385, 0.7795369392694493)",0.2210583466693161,"(0.4032866187666607, 4.032866188666607, 0.7111446012327974)",0.46807824024709865,"(0.35432593139184604, 3.5432593149184606, 0.8237911062871319)",0.46172720796278577,"(-0.06757561763013074, 3.504578940157703, 0.6938267421985914)",0.39895277167610804,"(0.1896757492738618, 3.524231940195759, 0.6545401593313037)",0.40961799430098833,"(0.12198838379102371, 3.421687914384402, 0.7137017468445592)",0.4279034
0.3189482808434847,"(0.31821385897800303, 3.1821385907800304, 0.7288834421078082)",0.3427786329512951,"(0.3841875175220716, 3.841875176220716, 0.6590005233375282)",0.4128530774157858,"(0.27602266033767897, 3.524807901234642, 0.5508396611405323)",0.4043142528187645,"(0.3408563012698915, 3.4085630136989153, 0.6818264617825519)",0.4018175467214361,"(0.20741370278368465, 3.566632120129198, 0.6911658234350426)",0.38540008467534326,"(0.35408533141082293, 3.6476769153860813, 0.68563795949386)",0.4279034
0.48069644115610144,"(0.038247128125184715, 3.0687084836298935, 0.5562943425465074)",0.2581471456573917,"(0.3475773161601235, 3.475773162601235, 0.6558112856010144)",0.4053842635841408,"(0.07252813265344193, 3.6524838673854583, 0.7539822247051013)",0.4220351457976948,"(0.14277701896527745, 3.426183434367805, 0.6689373830857026)",0.4767422730244924,"(0.3360612992434552, 3.4299795700056563, 0.7069401342847375)",0.478367448958526,"(0.29723940283472433, 3.641406643499348, 0.6799142835639808)",0.4279034
0.43107636554355494,"(-0.20219646206446146, 3.254110022909976, 0.5801352978213361)",0.29272651403165184,"(0.3981510816002386, 3.9815108170023863, 0.5183845405747528)",0.3671753682403707,"(0.06294912210093248, 3.7621027975921106, 0.7427987921911364)",0.43940799841852074,"(-0.040216561275766005, 3.3872986017656213, 0.6404201391571317)",0.3668761211533857,"(0.3219420264509534, 3.567822413644107, 0.6453812581416076)",0.39610171383463044,"(0.04015389711675736, 3.465002491285844, 0.7389386626076629)",0.4279034
0.28979083640385045,"(0.28184877983602097, 2.8184877993602098, 0.8211767566695499)",0.341365960713063,"(0.32104227806407415, 3.210422781640742, 0.563022455170465)",0.4992161560944587,"(0.38910313285591225, 3.8910313295591226, 0.6206034136909511)",0.36619217130639264,"(0.02480933142846099, 3.6856413492886837, 0.7178494305731057)",0.40415598647937556,"(0.34389267564659576, 3.4389267574659574, 0.6838119369486934)",0.4648079341179556,"(0.3294810010734934, 3.6052154663456193, 0.6569087138851877)",0.4279034
0.49043836756803955,"(0.27244736002136444, 3.3673021551479567, 0.5995577110546343)",0.37876128623529615,"(0.07877579281464198, 3.20400509748963, 0.7113480502117774)",0.4927531014781318,"(0.3409951518428943, 3.409951519428943, 0.7524239374214934)",0.4288804968909799,"(0.12729326278235778, 3.348688754763617, 0.7325723700014038)",0.44300459832704486,"(0.32212562645954584, 3.4473380319427642, 0.7164678744417858)",0.3953258126070865,"(0.34097081435130727, 3.409708144513073, 0.7139321819746223)",0.4279034
0.5239311859117353,"(0.31450992542262574, 3.1450992552262576, 0.8165002093532256)",0.47133320695141323,"(0.1037770244757102, 3.322515619238331, 0.5922550106070809)",0.47346679850343665,"(0.2892359001673922, 3.743742327146661, 0.7689066806506636)",0.433099551449549,"(0.27364625821318317, 3.3683939168073267, 0.7708183733141002)",0.41738747897621337,"(0.04890283186419279, 3.566236917433491, 0.6793748837636255)",0.36696316265631457,"(0.2212002307806585, 3.53277019442018, 0.7578207398285243)",0.4279034
0.26519733914091626,"(0.27081878265678777, 2.8104094544110545, 0.7270756804021905)",0.5428523704958096,"(-0.1688419724965127, 3.034784789504071, 0.7777151627049186)",0.41057553872648817,"(0.3245072012019367, 3.7480994866218103, 0.7177101860269809)",0.4992381875015237,"(0.3353894681202897, 3.353894682202897, 0.7334872299325611)",0.4141076054144878,"(0.17974573653132853, 3.41441598266842, 0.7706124647387683)",0.32161908666168754,"(0.27022064839903687, 3.445646964195848, 0.6842215763818205)",0.4279034
0.49917025082525274,"(0.3186391733064722, 3.186391734064722, 0.8209227369046206)",0.39191127191180997,"(0.08375381704084146, 3.3038667266606367, 0.8659048651692475)",0.43163405106692093,"(0.20932261818476766, 3.6601226227882937, 0.6933788493990535)",0.41945220928389565,"(0.008240366737782522, 3.4294566213140505, 0.6935745461329693)",0.3791059830110465,"(0.10385457886909415, 3.427095526523456, 0.6648016026176572)",0.4248110632775555,"(0.3268283484846366, 3.5007687543580444, 0.6873976916585054)",0.4279034
0.5199307387465941,"(0.3697797946078481, 3.697797947078481, 0.7980860530741536)",0.25959067914352696,"(0.33578505534309633, 3.3578505544309634, 0.7881303124781572)",0.40026368089514086,"(0.1894341676291506, 3.155433446352501, 0.6575134167163048)",0.4591342764511409,"(0.345976656991501, 3.7018599961274, 0.7623401006026588)",0.4429038994517755,"(0.027142049631267092, 3.32910312669921, 0.6749868653107195)",0.431485533321454,"(0.20656139330365372, 3.528387426814695, 0.6850129743137385)",0.4279034
0.31444935284544573,"(0.24832714965123834, 3.422988715534267, 0.719115817397062)",0.30342155660876696,"(-0.31975773313276096, 3.1975773323276098, 0.8710026687746928)",0.3311080489676124,"(0.040973998037865535, 3.699262031833299, 0.7290014677374953)",0.3979852480291318,"(0.3554324014668163, 3.5543240156681635, 0.7262795858225607)",0.4943457788851532,"(0.3350694931685938, 3.350694932685938, 0.6621129034822846)",0.3975394250790634,"(0.1833386253850284, 3.252875042916885, 0.7283257330818338)",0.4279034
0.6018677328675678,"(0.3249193132153353, 3.249193133153353, 0.6271314852878948)",0.46757405760870907,"(-0.1702308527919774, 3.3467494509692126, 0.5933752483911459)",0.4529637776311364,"(0.3432426938751517, 3.4324269397515175, 0.6474558280027686)",0.4320534954086467,"(0.1075763404803723, 3.325926478644214, 0.6714283536917607)",0.4396328183559335,"(0.2261471891810029, 3.5213565431946097, 0.6751181332861403)",0.3727459686939266,"(0.29726037271933725, 3.7108184742982107, 0.7226132438124381)",0.4279034
0.3277031875324925,"(0.29091619945283037, 2.909161995528304, 0.7532055571492846)",0.39983944796610815,"(0.21753132334386815, 3.408760019679317, 0.7022273271036107)",0.2979945857981646,"(0.24548048084244273, 3.2556985848163227, 0.6795370940992028)",0.4140223501247776,"(0.3628432445989717, 3.6284324469897173, 0.6679273810059535)",0.3848917659374134,"(0.09403209142111651, 3.6920413996043675, 0.7534736721919342)",0.43602354227651824,"(0.26021211350556533, 3.4951445130470624, 0.7148895576392136)",0.4279034
0.3989161817048578,"(0.18048422937345962, 3.6408470798820844, 0.6178265392307818)",0.46083224181132726,"(0.21390957932745577, 3.7994989603767557, 0.6566185675828796)",0.5348548762241895,"(0.09699588516914051, 3.4758969770983974, 0.6128477165181812)",0.4262789261704554,"(0.24543918111768742, 3.265622979817696, 0.6731865794266038)",0.39404499669926735,"(0.18397740213410452, 3.330138719187329, 0.6918229113030786)",0.4074782533357124,"(0.13213291040190198, 3.4922814622560523, 0.7024714785936296)",0.4279034
0.3706047058366481,"(0.15784431748210068, 3.856255914111883, 0.6608317509360467)",0.34806031901823525,"(0.1845021012633366, 3.5590138604386006, 0.8488262393422346)",0.46536712322289614,"(0.1387030290797684, 3.599972319404963, 0.7593395922392125)",0.35728179506357194,"(0.26024177008554406, 3.335468233514834, 0.6712412324464772)",0.4547383750931821,"(0.2067717890138877, 3.4837926802171655, 0.6838452200764359)",0.4450125784971824,"(0.09811835146058726, 3.421247520779146, 0.6477097449065705)",0.4279034
0.5336504022889512,"(0.3337473467080644, 3.3374734680806437, 0.8366203729597673)",0.3316601759335647,"(-0.012800551991448406, 2.9423406191623256, 0.7344885277692227)",0.5514787397507831,"(-0.07629458484770361, 3.5401424417035647, 0.7609812700139686)",0.39579040253124154,"(0.27713697887984806, 3.3934134572516412, 0.6039864003386226)",0.39861391083256503,"(0.3045248046277789, 3.546811414343862, 0.6881757462596672)",0.37013796566215146,"(0.07616132015208114, 3.6382085075764934, 0.7027947543612105)",0.4279034
0.36905656950324933,"(0.324142312105136, 3.24142312205136, 0.9437481909746139)",0.4016561148197387,"(-0.04444460532104613, 3.206866020947643, 0.6871352398480571)",0.40044127033533355,"(-0.1204210160694122, 3.6300247629288656, 0.636710246666197)",0.41346911219545746,"(0.23126708020381403, 3.5143352581324994, 0.7352143125996928)",0.4438931840667904,"(0.1537579337855511, 3.7746003256625453, 0.7026890615820793)",0.4167847215732367,"(0.14664757370955464, 3.230589638162335, 0.7095373149007342)",0.4279034
0.4788365272435842,"(0.2977577271403009, 2.977577272403009, 0.532690003333918)",0.320759441768358,"(0.0887737668191361, 3.1103131082870323, 0.7371514813741656)",0.46566996583786785,"(0.2507679445740298, 3.590358592119321, 0.5467627400801497)",0.2746492535631686,"(0.20654048978829606, 3.4350111832117616, 0.7337981497392398)",0.5008074759220886,"(0.10836338164904977, 3.669496069263164, 0.7012702884525288)",0.40955772092232595,"(0.19046755297813742, 3.59901651545991, 0.663132844436696)",0.4279034
0.3829266130108215,"(-0.20535616484245373, 3.184376243638637, 0.718013616283953)",0.41951123988489336,"(0.39898897643704706, 3.989889765370471, 0.8663235987338114)",0.4829233031718141,"(0.24865091982476417, 3.4202337089072055, 0.47420878568910396)",0.4325689985317575,"(0.06253615938575618, 3.315093981677407, 0.7381243519733883)",0.44673187532857667,"(0.1234262636504853, 3.4812003447921303, 0.7361184266708277)",0.43826982481280163,"(0.23776143020587687, 3.495521787938155, 0.6751304101854712)",0.4279034
0.3539660564726294,"(-0.2880212334451176, 2.880212335451176, 0.6601188461699562)",0.3854240046607625,"(0.33896326580553265, 3.3896326590553265, 0.7654327521515931)",0.46301488314162226,"(0.26918764465367223, 3.4669769322174053, 0.6333169751138483)",0.3708902906760905,"(0.09285799051220592, 3.3027737628951153, 0.7504027987341872)",0.39752487275193504,"(0.048727922822839165, 3.3147201821504644, 0.7048593846354433)",0.37976651696291147,"(0.3413858299935943, 3.413858300935943, 0.6893711823673111)",0.4279034
0.36371174138656015,"(0.1779293646798432, 3.444367084218581, 0.627274014892321)",0.35153662065345415,"(0.14054028031335425, 3.2972390665642832, 0.7158654319101369)",0.4203716582023674,"(-0.09919573408338485, 3.4596869911772736, 0.7894702017215326)",0.3782836637099828,"(0.06250821610559884, 3.6284616356619575, 0.6890158733558853)",0.39008293611634637,"(0.36372655265690856, 3.6372655275690855, 0.7011176450007233)",0.3773408087634332,"(0.028179294715990722, 3.455800399828064, 0.7454852235809889)",0.4279034
